Customer_ID,OrderCount,TotalRevenue,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
15878,2,330.77,561,1,2,2,122,Lost
15879,4,1137.8,403,2,3,3,233,Loyal Customers
15880,1,329.03000000000003,368,2,1,2,212,Lost
15881,5,501.39000000000004,311,2,4,2,242,Lost
15882,8,1124.66,198,2,4,3,243,Loyal Customers
15883,2,396.48,1,5,2,2,522,Potential Loyalists
15884,2,244.60000000000002,431,1,2,1,121,Lost
15885,15,1951.82,92,3,5,4,354,Champions
15886,4,1052.8700000000001,59,3,3,3,333,Loyal Customers
15887,3,1027.15,406,2,3,3,233,Loyal Customers
15888,3,429.16,80,3,3,2,332,At Risk
15889,8,1427.6,156,3,4,4,344,Champions
15890,5,535.65,394,2,4,2,242,Lost
15891,1,511.68,226,2,1,2,212,Lost
15892,1,128.2,668,1,1,1,111,Lost
15893,1,305.28000000000003,481,1,1,2,112,Lost
15894,2,258.25,252,2,2,1,221,Lost
15895,1,179.17,149,3,1,1,311,At Risk
15897,2,208.59,193,2,2,1,221,Lost
15898,25,4996.45,0,5,5,5,555,Champions
15899,1,56.25,368,2,1,1,211,Lost
15900,4,886.5699999999999,23,4,3,3,433,Loyal Customers
15901,7,687.72,16,5,4,3,543,Loyal Customers
15902,1,145.01,379,2,1,1,211,Lost
15903,12,8939.84,9,5,5,5,555,Champions
15904,1,164.68,7,5,1,1,511,Potential Loyalists
15905,1,114.69,542,1,1,1,111,Lost
15906,10,2530.19,19,4,5,4,454,Champions
15907,3,882.72,3,5,3,3,533,Loyal Customers
15908,2,758.62,490,1,2,3,123,Lost
15909,1,191.94,173,3,1,1,311,At Risk
15910,15,2661.17,0,5,5,4,554,Champions
15911,8,1700.24,623,1,4,4,144,Champions
15912,9,1074.7,177,3,5,3,353,Loyal Customers
15913,1,6.300000000000001,533,1,1,1,111,Lost
15914,2,205.99,377,2,2,1,221,Lost
15915,1,364.45,401,2,1,2,212,Lost
15916,13,3145.2400000000002,15,5,5,5,555,Champions
15917,5,530.17,247,2,4,2,242,Lost
15918,3,582.88,190,2,3,2,232,Lost
15919,2,525.69,19,4,2,2,422,Potential Loyalists
15920,9,569.14,153,3,5,2,352,At Risk
15921,4,775.26,172,3,3,3,333,Loyal Customers
15922,1,369.5,372,2,1,2,212,Lost
15923,1,127.08,372,2,1,1,211,Lost
15924,1,102.82,730,1,1,1,111,Lost
15925,1,207.15,193,2,1,1,211,Lost
15926,1,134.44,541,1,1,1,111,Lost
15927,1,106.54,646,1,1,1,111,Lost
15928,1,293.53,655,1,1,2,112,Lost
15929,1,594.0,643,1,1,2,112,Lost
15930,1,426.63,66,3,1,2,312,At Risk
15931,1,239.9,427,1,1,1,111,Lost
15932,8,2495.87,3,5,4,4,544,Champions
15933,3,1107.46,20,4,3,3,433,Loyal Customers
15934,2,2190.66,417,1,2,4,124,Lost
15935,2,416.86,238,2,2,2,222,Lost
15936,2,282.79,378,2,2,1,221,Lost
15937,1,145.35,63,3,1,1,311,At Risk
15938,9,734.81,111,3,5,3,353,Loyal Customers
15939,16,9060.39,89,3,5,5,355,Champions
15940,1,35.8,310,2,1,1,211,Lost
15941,1,405.0,636,1,1,2,112,Lost
15942,1,337.44,133,3,1,2,312,At Risk
15943,2,271.28999999999996,649,1,2,1,121,Lost
15944,4,2164.24,276,2,3,4,234,Loyal Customers
15945,4,646.27,364,2,4,3,243,Loyal Customers
15946,3,2304.18,502,1,3,4,134,Loyal Customers
15947,1,1708.24,82,3,1,4,314,At Risk
15948,3,1509.0900000000001,7,5,3,4,534,Loyal Customers
15949,2,364.72,16,5,2,2,522,Potential Loyalists
15950,10,7120.91,31,4,5,5,455,Champions
15951,3,1013.17,8,5,3,3,533,Loyal Customers
15952,4,781.91,33,4,4,3,443,Loyal Customers
15953,18,3440.3399999999997,14,5,5,5,555,Champions
15954,1,190.75,588,1,1,1,111,Lost
15955,22,8085.9800000000005,23,4,5,5,455,Champions
15956,2,617.6,550,1,2,3,123,Lost
15957,3,921.25,31,4,3,3,433,Loyal Customers
15958,4,462.12,73,3,4,2,342,At Risk
15959,3,542.89,681,1,3,2,132,Lost
15960,4,410.95,373,2,4,2,242,Lost
15961,1,451.28999999999996,378,2,1,2,212,Lost
15962,1,289.48,448,1,1,2,112,Lost
15963,2,470.76,19,4,2,2,422,Potential Loyalists
15964,1,269.21000000000004,662,1,1,1,111,Lost
15965,13,2771.94,16,5,5,4,554,Champions
15966,1,426.53000000000003,450,1,1,2,112,Lost
15967,12,2966.0,22,4,5,5,455,Champions
15968,1,404.55,387,2,1,2,212,Lost
15969,5,1127.05,2,5,4,3,543,Loyal Customers
15970,2,1017.32,303,2,2,3,223,Lost
15971,18,5902.83,17,5,5,5,555,Champions
15972,5,1769.33,455,1,4,4,144,Champions
15973,3,680.62,366,2,3,3,233,Loyal Customers
15974,7,3442.15,38,4,4,5,445,Champions
15975,1,371.01,83,3,1,2,312,At Risk
15976,6,1694.41,164,3,4,4,344,Champions
15977,2,1054.73,16,5,2,3,523,Potential Loyalists
15978,3,3279.42,76,3,3,5,335,Loyal Customers
15979,1,329.22,602,1,1,2,112,Lost
15980,7,6543.68,88,3,4,5,345,Champions
15981,21,9362.77,24,4,5,5,455,Champions
15982,1,324.51,604,1,1,2,112,Lost
15983,8,3110.37,21,4,4,5,445,Champions
15984,30,8393.02,2,5,5,5,555,Champions
15985,7,2715.28,122,3,4,4,344,Champions
15986,2,354.42,29,4,2,2,422,Potential Loyalists
15987,8,1535.99,11,5,4,4,544,Champions
15988,3,738.89,18,5,3,3,533,Loyal Customers
15989,2,368.31,375,2,2,2,222,Lost
15990,7,1997.75,43,4,4,4,444,Champions
15991,1,150.55,533,1,1,1,111,Lost
15992,3,896.6,3,5,3,3,533,Loyal Customers
15993,7,2777.67,8,5,4,4,544,Champions
15994,3,1175.68,54,4,3,3,433,Loyal Customers
15995,1,694.54,413,1,1,3,113,Lost
15996,7,1386.4,87,3,4,4,344,Champions
15998,16,8274.14,36,4,5,5,455,Champions
15999,1,20.4,735,1,1,1,111,Lost
16000,3,12393.7,2,5,3,5,535,Loyal Customers
16001,1,583.39,380,2,1,2,212,Lost
16002,1,169.21,624,1,1,1,111,Lost
16003,10,5613.83,29,4,5,5,455,Champions
16004,5,2146.39,474,1,4,4,144,Champions
16005,10,2365.4900000000002,11,5,5,4,554,Champions
16006,2,332.82,210,2,2,2,222,Lost
16007,7,3053.06,47,4,4,5,445,Champions
16008,15,5339.13,23,4,5,5,455,Champions
16009,4,972.11,21,4,4,3,443,Loyal Customers
16010,11,1694.86,245,2,5,4,254,Champions
16011,29,5601.01,7,5,5,5,555,Champions
16012,5,2978.59,34,4,4,5,445,Champions
16013,84,56078.44,3,5,5,5,555,Champions
16014,5,1100.28,37,4,4,3,443,Loyal Customers
16015,3,704.55,3,5,3,3,533,Loyal Customers
16016,11,2083.4,2,5,5,4,554,Champions
16017,5,1545.58,46,4,4,4,444,Champions
16018,4,698.13,38,4,4,3,443,Loyal Customers
16019,27,17329.16,46,4,5,5,455,Champions
16020,3,851.01,16,5,3,3,533,Loyal Customers
16021,2,487.03,394,2,2,2,222,Lost
16022,1,602.63,259,2,1,2,212,Lost
16023,3,719.81,45,4,3,3,433,Loyal Customers
16024,3,483.99,11,5,3,2,532,Potential Loyalists
16025,1,439.65999999999997,29,4,1,2,412,Potential Loyalists
16026,1,236.09,42,4,1,1,411,Potential Loyalists
16027,15,2048.36,91,3,5,4,354,Champions
16028,1,82.2,595,1,1,1,111,Lost
16029,107,117763.62,38,4,5,5,455,Champions
16030,1,331.24,309,2,1,2,212,Lost
16031,2,547.9,91,3,2,2,322,At Risk
16032,6,1965.72,455,1,4,4,144,Champions
16033,27,10608.81,5,5,5,5,555,Champions
16034,6,911.3199999999999,195,2,4,3,243,Loyal Customers
16035,1,217.73,559,1,1,1,111,Lost
16036,4,2556.84,86,3,4,4,344,Champions
16037,5,1509.34,269,2,4,4,244,Champions
16038,3,471.78000000000003,7,5,3,2,532,Potential Loyalists
16039,2,456.4,423,1,2,2,122,Lost
16040,7,2416.9,64,3,4,4,344,Champions
16041,3,3166.4,30,4,3,5,435,Loyal Customers
16042,8,2245.32,21,4,4,4,444,Champions
16043,8,1856.5900000000001,37,4,4,4,444,Champions
16044,1,340.84000000000003,434,1,1,2,112,Lost
16045,8,3434.9300000000003,119,3,4,5,345,Champions
16046,1,235.78,561,1,1,1,111,Lost
16047,1,107.14,681,1,1,1,111,Lost
16048,4,818.7900000000001,372,2,4,3,243,Loyal Customers
16049,6,1852.15,39,4,4,4,444,Champions
16050,3,300.7,173,3,3,2,332,At Risk
16051,1,188.44,681,1,1,1,111,Lost
16052,1,362.06,53,4,1,2,412,Potential Loyalists
16053,6,3634.84,32,4,4,5,445,Champions
16054,4,2111.88,144,3,4,4,344,Champions
16055,1,134.8,220,2,1,1,211,Lost
16056,1,650.75,44,4,1,3,413,Potential Loyalists
16057,10,3854.85,15,5,5,5,555,Champions
16058,1,62.7,405,2,1,1,211,Lost
16059,12,3053.57,65,3,5,5,355,Champions
16060,3,541.95,400,2,3,2,232,Lost
16061,1,89.65,430,1,1,1,111,Lost
16062,8,2863.45,9,5,5,4,554,Champions
16063,1,335.32,259,2,1,2,212,Lost
16064,1,109.31,724,1,1,1,111,Lost
16065,8,1992.13,364,2,5,4,254,Champions
16066,5,1521.04,16,5,4,4,544,Champions
16067,3,3269.11,562,1,3,5,135,Loyal Customers
16068,1,115.73,593,1,1,1,111,Lost
16069,1,457.7,417,1,1,2,112,Lost
16070,2,852.15,21,4,2,3,423,Potential Loyalists
16071,4,1076.8,44,4,4,3,443,Loyal Customers
16072,4,4180.09,287,2,4,5,245,Champions
16073,1,122.39999999999999,296,2,1,1,211,Lost
16074,1,252.5,389,2,1,1,211,Lost
16075,2,736.9300000000001,502,1,2,3,123,Lost
16076,10,2234.73,2,5,5,4,554,Champions
16077,1,2300.4,625,1,1,4,114,Lost
16078,2,362.99,283,2,2,2,222,Lost
16079,3,1352.0,16,5,3,4,534,Loyal Customers
16080,4,602.5600000000001,81,3,4,2,342,At Risk
16081,8,4278.96,55,4,5,5,455,Champions
16082,1,106.75,669,1,1,1,111,Lost
16083,4,2351.42,100,3,4,4,344,Champions
16084,1,436.18,298,2,1,2,212,Lost
16085,12,2341.03,22,4,5,4,454,Champions
16086,10,2687.73,58,3,5,4,354,Champions
16087,5,1739.92,388,2,4,4,244,Champions
16088,2,1437.43,575,1,2,4,124,Lost
16089,2,263.49,385,2,2,1,221,Lost
16090,1,180.56,623,1,1,1,111,Lost
16091,2,315.06,154,3,2,2,322,At Risk
16092,6,1587.94,114,3,4,4,344,Champions
16093,1,17.0,106,3,1,1,311,At Risk
16094,11,3695.56,11,5,5,5,555,Champions
16095,1,447.05,455,1,1,2,112,Lost
16096,4,1584.97,263,2,4,4,244,Champions
16097,1,185.04999999999998,239,2,1,1,211,Lost
16098,14,4010.7,87,3,5,5,355,Champions
16099,7,1573.2,49,4,4,4,444,Champions
16100,1,582.64,462,1,1,2,112,Lost
16101,4,3229.16,70,3,4,5,345,Champions
16102,3,1842.14,41,4,3,4,434,Loyal Customers
16103,22,6191.71,6,5,5,5,555,Champions
16104,9,2774.46,61,3,5,4,354,Champions
16105,5,2386.19,248,2,4,4,244,Champions
16106,1,108.38,65,3,1,1,311,At Risk
16107,7,3204.1600000000003,17,5,4,5,545,Champions
16108,4,2235.92,84,3,4,4,344,Champions
16109,3,939.48,218,2,3,3,233,Loyal Customers
16110,4,1781.59,44,4,4,4,444,Champions
16111,1,549.33,427,1,1,2,112,Lost
16112,4,195.73999999999998,142,3,4,1,341,At Risk
16113,1,161.38,182,3,1,1,311,At Risk
16114,1,135.75000000000003,170,3,1,1,311,At Risk
16115,12,2553.8,9,5,5,4,554,Champions
16116,1,612.78,211,2,1,3,213,Lost
16117,3,654.4,189,2,3,3,233,Loyal Customers
16118,1,4376.25,652,1,1,5,115,Lost
16119,8,1720.81,7,5,5,4,554,Champions
16120,6,2967.51,58,3,4,5,345,Champions
16121,5,1450.04,56,4,4,4,444,Champions
16122,6,895.62,72,3,4,3,343,Loyal Customers
16123,1,307.78,51,4,1,2,412,Potential Loyalists
16124,4,1772.49,316,2,4,4,244,Champions
16125,14,4292.35,366,2,5,5,255,Champions
16126,15,14644.6,28,4,5,5,455,Champions
16127,2,801.31,38,4,2,3,423,Potential Loyalists
16128,11,3801.05,17,5,5,5,555,Champions
16129,3,1396.05,406,2,3,4,234,Loyal Customers
16130,4,987.48,421,1,4,3,143,Loyal Customers
16131,12,9957.42,51,4,5,5,455,Champions
16132,2,664.1999999999999,543,1,2,3,123,Lost
16133,56,22992.260000000002,3,5,5,5,555,Champions
16134,5,2145.34,21,4,4,4,444,Champions
16135,2,819.45,262,2,2,3,223,Lost
16136,4,946.8,59,3,4,3,343,Loyal Customers
16137,1,422.7,679,1,1,2,112,Lost
16138,3,910.35,378,2,3,3,233,Loyal Customers
16139,5,1111.15,18,5,4,3,543,Loyal Customers
16140,3,1433.46,65,3,3,4,334,Loyal Customers
16141,2,955.94,87,3,2,3,323,At Risk
16142,1,535.34,249,2,1,2,212,Lost
16143,12,4555.08,2,5,5,5,555,Champions
16144,1,175.2,246,2,1,1,211,Lost
16145,19,6805.4400000000005,8,5,5,5,555,Champions
16146,4,946.38,156,3,4,3,343,Loyal Customers
16147,5,2398.91,133,3,4,4,344,Champions
16148,2,386.62,295,2,2,2,222,Lost
16149,3,422.22,4,5,3,2,532,Potential Loyalists
16150,10,4002.17,42,4,5,5,455,Champions
16152,1,1829.04,268,2,1,4,214,Lost
16153,11,5133.49,49,4,5,5,455,Champions
16155,5,796.9,381,2,4,3,243,Loyal Customers
16156,20,6188.18,8,5,5,5,555,Champions
16157,3,656.69,15,5,3,3,533,Loyal Customers
16158,9,628.32,521,1,5,3,153,Loyal Customers
16159,4,1232.79,281,2,4,4,244,Champions
16160,2,1025.44,64,3,2,3,323,At Risk
16161,43,12580.06,1,5,5,5,555,Champions
16162,1,37.4,251,2,1,1,211,Lost
16163,6,2407.98,231,2,4,4,244,Champions
16164,3,822.48,16,5,3,3,533,Loyal Customers
16165,1,79.9,504,1,1,1,111,Lost
16166,2,435.83,427,1,2,2,122,Lost
16167,5,1386.1200000000001,413,1,4,4,144,Champions
16168,66,10360.67,10,5,5,5,555,Champions
16169,4,1822.97,7,5,4,4,544,Champions
16170,20,6869.0,50,4,5,5,455,Champions
16171,1,73.2,58,3,1,1,311,At Risk
16172,8,1884.55,94,3,5,4,354,Champions
16173,6,1418.32,15,5,4,4,544,Champions
16174,7,2246.75,125,3,4,4,344,Champions
16175,7,1836.44,93,3,4,4,344,Champions
16176,4,2052.69,420,1,4,4,144,Champions
16177,8,2247.31,49,4,5,4,454,Champions
16178,2,612.6,137,3,2,3,323,At Risk
16179,1,215.83,60,3,1,1,311,At Risk
16180,13,16249.87,99,3,5,5,355,Champions
16181,1,305.54,72,3,1,2,312,At Risk
16182,9,9971.65,71,3,5,5,355,Champions
16183,4,1077.81,66,3,4,3,343,Loyal Customers
16184,6,1158.79,63,3,4,3,343,Loyal Customers
16185,3,644.72,16,5,3,3,533,Loyal Customers
16186,26,8718.43,22,4,5,5,455,Champions
16187,15,6911.4400000000005,31,4,5,5,455,Champions
16188,5,1087.66,44,4,4,3,443,Loyal Customers
16189,2,215.48,15,5,2,1,521,Potential Loyalists
16190,8,2723.55,39,4,5,4,454,Champions
16191,24,15677.82,2,5,5,5,555,Champions
16192,1,351.3,735,1,1,2,112,Lost
16193,2,630.43,236,2,2,3,223,Lost
16194,1,308.59999999999997,374,2,1,2,212,Lost
16195,1,323.25,722,1,1,2,112,Lost
16196,1,93.3,488,1,1,1,111,Lost
16197,9,2016.71,468,1,5,4,154,Champions
16198,2,1030.0410000000002,74,3,2,3,323,At Risk
16199,7,942.75,391,2,4,3,243,Loyal Customers
16200,12,5608.1,3,5,5,5,555,Champions
16201,5,2112.12,2,5,4,4,544,Champions
16202,9,2501.9900000000002,360,2,5,4,254,Champions
16203,6,943.84,58,3,4,3,343,Loyal Customers
16204,3,918.71,22,4,3,3,433,Loyal Customers
16205,7,1820.1100000000001,30,4,4,4,444,Champions
16206,13,2589.87,54,4,5,4,454,Champions
16207,1,394.38,24,4,1,2,412,Potential Loyalists
16208,10,3440.45,44,4,5,5,455,Champions
16209,9,4146.78,88,3,5,5,355,Champions
16210,35,33750.97,1,5,5,5,555,Champions
16211,3,1090.59,88,3,3,3,333,Loyal Customers
16212,4,1293.71,18,5,4,4,544,Champions
16213,1,159.0,78,3,1,1,311,At Risk
16214,4,2038.25,170,3,4,4,344,Champions
16215,1,242.35,80,3,1,1,311,At Risk
16216,1,914.9300000000001,266,2,1,3,213,Lost
16217,2,304.25,234,2,2,2,222,Lost
16218,13,3968.67,29,4,5,5,455,Champions
16219,1,40.8,500,1,1,1,111,Lost
16221,9,2019.92,36,4,5,4,454,Champions
16222,2,1272.05,317,2,2,4,224,Lost
16223,2,1087.05,374,2,2,3,223,Lost
16224,5,1616.54,56,4,4,4,444,Champions
16225,15,2859.31,44,4,5,4,454,Champions
16226,5,672.1700000000001,202,2,4,3,243,Loyal Customers
16227,3,1027.22,224,2,3,3,233,Loyal Customers
16228,3,885.71,384,2,3,3,233,Loyal Customers
16229,6,2867.86,86,3,4,4,344,Champions
16230,2,542.03,189,2,2,2,222,Lost
16231,4,1074.47,378,2,4,3,243,Loyal Customers
16232,7,2712.97,43,4,4,4,444,Champions
16233,9,1818.31,70,3,5,4,354,Champions
16234,3,333.18,475,1,3,2,132,Lost
16235,9,2053.71,40,4,5,4,454,Champions
16236,1,432.2,77,3,1,2,312,At Risk
16237,1,136.65,436,1,1,1,111,Lost
16238,1,63.66,422,1,1,1,111,Lost
16239,6,1492.2,56,4,4,4,444,Champions
16240,2,3718.8,23,4,2,5,425,Potential Loyalists
16241,16,3992.86,9,5,5,5,555,Champions
16242,14,7404.65,7,5,5,5,555,Champions
16243,2,409.1,33,4,2,2,422,Potential Loyalists
16244,2,1522.75,211,2,2,4,224,Lost
16245,3,1413.66,23,4,3,4,434,Loyal Customers
16246,2,821.35,459,1,2,3,123,Lost
16247,1,114.56,169,3,1,1,311,At Risk
16248,1,152.94,61,3,1,1,311,At Risk
16249,5,1800.07,52,4,4,4,444,Champions
16250,3,565.24,260,2,3,2,232,Lost
16251,1,128.31,511,1,1,1,111,Lost
16252,1,295.09000000000003,382,2,1,2,212,Lost
16253,7,7272.2,66,3,4,5,345,Champions
16254,3,967.44,377,2,3,3,233,Loyal Customers
16255,15,4530.0,16,5,5,5,555,Champions
16256,3,1629.37,266,2,3,4,234,Loyal Customers
16257,1,46.95,176,3,1,1,311,At Risk
16258,15,11942.52,44,4,5,5,455,Champions
16259,3,340.94,409,2,3,2,232,Lost
16260,1,1035.45,50,4,1,3,413,Potential Loyalists
16261,6,1041.16,16,5,4,3,543,Loyal Customers
16262,1,755.15,377,2,1,3,213,Lost
16263,1,348.16,422,1,1,2,112,Lost
16264,2,823.53,437,1,2,3,123,Lost
16265,12,6935.17,8,5,5,5,555,Champions
16266,14,1757.95,73,3,5,4,354,Champions
16267,1,186.66,590,1,1,1,111,Lost
16268,2,667.65,70,3,2,3,323,At Risk
16269,1,717.57,437,1,1,3,113,Lost
16270,1,1141.24,352,2,1,3,213,Lost
16271,10,3397.82,2,5,5,5,555,Champions
16272,1,411.7,116,3,1,2,312,At Risk
16273,2,318.34000000000003,647,1,2,2,122,Lost
16274,1,351.75,372,2,1,2,212,Lost
16275,3,2151.11,196,2,3,4,234,Loyal Customers
16276,3,2629.3900000000003,176,3,3,4,334,Loyal Customers
16277,1,188.69,733,1,1,1,111,Lost
16278,3,1117.84,99,3,3,3,333,Loyal Customers
16279,9,5698.28,20,4,5,5,455,Champions
16280,1,238.05,724,1,1,1,111,Lost
16281,3,3424.02,71,3,3,5,335,Loyal Customers
16282,3,1307.58,339,2,3,4,234,Loyal Customers
16283,8,4350.32,5,5,5,5,555,Champions
16284,3,1018.48,30,4,3,3,433,Loyal Customers
16285,1,176.9,645,1,1,1,111,Lost
16286,2,328.95,476,1,2,2,122,Lost
16287,5,1006.98,169,3,4,3,343,Loyal Customers
16288,1,129.85,469,1,1,1,111,Lost
16289,1,136.31,461,1,1,1,111,Lost
16290,4,1957.7,464,1,4,4,144,Champions
16291,1,117.72,681,1,1,1,111,Lost
16292,5,1253.76,121,3,4,4,344,Champions
16293,15,4279.2,21,4,5,5,455,Champions
16294,1,126.05000000000001,476,1,1,1,111,Lost
16295,4,1328.55,9,5,4,4,544,Champions
16296,4,1313.67,625,1,4,4,144,Champions
16297,1,301.9,268,2,1,2,212,Lost
16298,7,1085.7,22,4,4,3,443,Loyal Customers
16299,1,193.65,476,1,1,1,111,Lost
16300,3,1367.32,429,1,3,4,134,Loyal Customers
16301,1,107.33,736,1,1,1,111,Lost
16302,1,233.22,126,3,1,1,311,At Risk
16303,7,7928.27,25,4,4,5,445,Champions
16304,1,381.66,694,1,1,2,112,Lost
16305,1,361.21999999999997,138,3,1,2,312,At Risk
16306,7,1124.72,213,2,4,3,243,Loyal Customers
16307,3,1194.92,428,1,3,3,133,Loyal Customers
16308,7,5120.0,37,4,4,5,445,Champions
16309,2,706.57,105,3,2,3,323,At Risk
16310,2,460.08,413,1,2,2,122,Lost
16311,2,616.26,17,5,2,3,523,Potential Loyalists
16312,1,171.15,431,1,1,1,111,Lost
16313,2,274.15000000000003,2,5,2,1,521,Potential Loyalists
16314,3,1491.4,389,2,3,4,234,Loyal Customers
16315,2,402.71,330,2,2,2,222,Lost
16316,13,5744.91,63,3,5,5,355,Champions
16317,5,2192.51,119,3,4,4,344,Champions
16318,1,328.15,34,4,1,2,412,Potential Loyalists
16319,1,404.40000000000003,217,2,1,2,212,Lost
16320,6,5628.99,171,3,4,5,345,Champions
16321,7,604.5500000000001,71,3,4,2,342,At Risk
16322,2,326.75,0,5,2,2,522,Potential Loyalists
16323,2,353.66,195,2,2,2,222,Lost
16324,3,408.59000000000003,127,3,3,2,332,At Risk
16325,12,3597.5,46,4,5,5,455,Champions
16326,24,4721.25,5,5,5,5,555,Champions
16327,16,10159.64,13,5,5,5,555,Champions
16328,1,310.83,562,1,1,2,112,Lost
16329,4,1664.92,427,1,4,4,144,Champions
16330,7,625.38,17,5,4,3,543,Loyal Customers
16331,6,2037.7,431,1,4,4,144,Champions
16332,11,2000.01,27,4,5,4,454,Champions
16333,22,26626.8,7,5,5,5,555,Champions
16334,1,263.73,491,1,1,1,111,Lost
16335,7,2753.52,551,1,4,4,144,Champions
16336,4,3517.69,420,1,4,5,145,Champions
16337,1,151.05,36,4,1,1,411,Potential Loyalists
16338,1,214.79999999999998,156,3,1,1,311,At Risk
16339,1,94.05,283,2,1,1,211,Lost
16340,3,1496.24,106,3,3,4,334,Loyal Customers
16341,7,3850.79,24,4,4,5,445,Champions
16342,4,322.41,74,3,4,2,342,At Risk
16343,3,614.12,15,5,3,3,533,Loyal Customers
16344,4,842.42,157,3,4,3,343,Loyal Customers
16345,2,1178.79,43,4,2,3,423,Potential Loyalists
16346,1,224.51,384,2,1,1,211,Lost
16347,11,3442.96,10,5,5,5,555,Champions
16348,8,1744.42,31,4,5,4,454,Champions
16349,1,53.5,290,2,1,1,211,Lost
16350,9,2253.89,20,4,5,4,454,Champions
16351,13,3330.0299999999997,332,2,5,5,255,Champions
16352,2,494.44,17,5,2,2,522,Potential Loyalists
16353,38,9795.460000000001,3,5,5,5,555,Champions
16354,5,1119.46,62,3,4,3,343,Loyal Customers
16355,1,416.35,374,2,1,2,212,Lost
16356,6,415.87,197,2,4,2,242,Lost
16357,4,868.37,32,4,4,3,443,Loyal Customers
16358,5,2919.65,0,5,4,5,545,Champions
16359,16,2697.75,6,5,5,4,554,Champions
16360,6,3450.41,4,5,4,5,545,Champions
16361,4,891.21,9,5,4,3,543,Loyal Customers
16362,6,922.16,31,4,4,3,443,Loyal Customers
16363,1,109.36000000000001,52,4,1,1,411,Potential Loyalists
16364,2,705.79,11,5,2,3,523,Potential Loyalists
16365,15,3167.34,17,5,5,5,555,Champions
16366,4,1548.1299999999999,18,5,4,4,544,Champions
16367,3,1350.48,36,4,3,4,434,Loyal Customers
16368,3,621.44,1,5,3,3,533,Loyal Customers
16369,7,2656.56,17,5,4,4,544,Champions
16370,4,1301.91,81,3,4,4,344,Champions
16371,1,157.2,448,1,1,1,111,Lost
16372,5,1290.31,32,4,4,4,444,Champions
16373,2,309.49,381,2,2,2,222,Lost
16374,5,1723.4,65,3,4,4,344,Champions
16375,2,104.0,469,1,2,1,121,Lost
16376,2,974.96,8,5,2,3,523,Potential Loyalists
16377,2,1308.48,266,2,2,4,224,Lost
16378,3,362.95,246,2,3,2,232,Lost
16379,4,2157.4,3,5,4,4,544,Champions
16380,1,1743.1499999999999,60,3,1,4,314,At Risk
16381,2,247.85,395,2,2,1,221,Lost
16382,2,353.1,407,2,2,2,222,Lost
16383,7,2896.69,74,3,4,4,344,Champions
16384,4,1358.95,89,3,4,4,344,Champions
16385,5,881.35,59,3,4,3,343,Loyal Customers
16386,3,1068.16,28,4,3,3,433,Loyal Customers
16387,5,882.46,322,2,4,3,243,Loyal Customers
16388,1,186.05,653,1,1,1,111,Lost
16389,4,1382.07,52,4,4,4,444,Champions
16390,3,467.5,536,1,3,2,132,Lost
16391,4,1052.26,400,2,4,3,243,Loyal Customers
16392,3,756.7,269,2,3,3,233,Loyal Customers
16393,23,5297.77,1,5,5,5,555,Champions
16394,5,1555.34,56,4,4,4,444,Champions
16395,14,3518.41,60,3,5,5,355,Champions
16396,1,137.8,475,1,1,1,111,Lost
16397,1,123.13,627,1,1,1,111,Lost
16398,2,1705.8,153,3,2,4,324,At Risk
16399,3,630.22,18,5,3,3,533,Loyal Customers
16400,9,3059.85,94,3,5,5,355,Champions
16401,23,6849.15,0,5,5,5,555,Champions
16402,2,293.45,264,2,2,2,222,Lost
16403,1,177.5,311,2,1,1,211,Lost
16404,1,443.05,69,3,1,2,312,At Risk
16405,2,167.25,301,2,2,1,221,Lost
16406,3,528.36,18,5,3,2,532,Potential Loyalists
16407,14,2761.65,12,5,5,4,554,Champions
16408,1,231.93,590,1,1,1,111,Lost
16409,12,5652.74,35,4,5,5,455,Champions
16410,1,130.32,733,1,1,1,111,Lost
16411,4,756.39,18,5,4,3,543,Loyal Customers
16412,5,593.19,53,4,4,2,442,Potential Loyalists
16413,2,522.03,56,4,2,2,422,Potential Loyalists
16414,5,551.21,21,4,4,2,442,Potential Loyalists
16415,3,696.76,43,4,3,3,433,Loyal Customers
16416,9,2957.88,26,4,5,5,455,Champions
16417,1,35.7,492,1,1,1,111,Lost
16418,5,1028.74,44,4,4,3,443,Loyal Customers
16419,8,1463.7,112,3,5,4,354,Champions
16420,1,75.0,395,2,1,1,211,Lost
16421,3,526.27,375,2,3,2,232,Lost
16422,109,61920.87,16,5,5,5,555,Champions
16423,1,346.12,24,4,1,2,412,Potential Loyalists
16424,2,443.06,190,2,2,2,222,Lost
16425,1,302.7,301,2,1,2,212,Lost
16426,10,1863.76,1,5,5,4,554,Champions
16427,2,241.06,262,2,2,1,221,Lost
16428,3,638.49,413,1,3,3,133,Loyal Customers
16429,1,284.55,105,3,1,1,311,At Risk
16430,7,1117.94,56,4,4,3,443,Loyal Customers
16431,3,623.28,212,2,3,3,233,Loyal Customers
16432,1,287.4,63,3,1,2,312,At Risk
16433,2,384.52,27,4,2,2,422,Potential Loyalists
16434,12,2673.69,28,4,5,4,454,Champions
16435,3,1003.0699999999999,511,1,3,3,133,Loyal Customers
16436,3,319.14,667,1,3,2,132,Lost
16437,2,301.25,380,2,2,2,222,Lost
16438,5,798.35,5,5,4,3,543,Loyal Customers
