Customer_ID,OrderCount,FirstPurchase,LastPurchase,TotalRevenue,AvgTransactionValue,TotalTransactions,CustomerSegment,CustomerType,CustomerLifetime_Days,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
15464,1,2011-01-05,2011-01-05,1044.65,6.739677419354839,155,One-Time Buyer,One-Time Buyer,0,337,2,1,3,213,Lost
15465,32,2009-12-10,2011-11-20,12100.4,47.452549019607844,255,Loyal Customer (10+ orders),Repeat Buyer,710,19,4,5,5,455,Champions
15466,4,2009-12-03,2011-09-15,1560.46,5.9559541984732824,262,Occasional Buyer (3-5 orders),Repeat Buyer,651,84,3,3,4,334,Loyal Customers
15467,3,2011-07-10,2011-11-30,524.88,10.093846153846155,52,Occasional Buyer (3-5 orders),Repeat Buyer,142,8,5,3,2,532,Potential Loyalists
15468,3,2010-11-12,2011-10-19,1430.48,17.881,80,Occasional Buyer (3-5 orders),Repeat Buyer,341,50,4,3,4,434,Loyal Customers
15469,3,2010-09-27,2011-10-20,874.25,20.33139534883721,43,Occasional Buyer (3-5 orders),Repeat Buyer,388,49,4,3,3,433,Loyal Customers
15470,1,2010-05-13,2010-05-13,63.419999999999995,15.854999999999999,4,One-Time Buyer,One-Time Buyer,0,575,1,1,1,111,Lost
15471,3,2010-06-07,2011-12-07,1292.01,8.335548387096773,155,Occasional Buyer (3-5 orders),Repeat Buyer,548,1,5,3,4,534,Loyal Customers
15472,1,2011-08-18,2011-08-18,371.56,4.888947368421053,76,One-Time Buyer,One-Time Buyer,0,112,3,1,2,312,At Risk
15473,8,2010-09-21,2011-11-25,2046.0,146.14285714285714,14,Regular Buyer (6-10 orders),Repeat Buyer,430,13,5,4,4,544,Champions
15474,1,2010-04-23,2010-04-23,150.35,7.913157894736842,19,One-Time Buyer,One-Time Buyer,0,595,1,1,1,111,Lost
15475,1,2011-09-23,2011-09-23,454.10999999999996,15.658965517241377,29,One-Time Buyer,One-Time Buyer,0,76,3,1,2,312,At Risk
15476,4,2010-09-23,2010-11-24,2209.98,27.974430379746835,79,Occasional Buyer (3-5 orders),Repeat Buyer,62,379,2,3,4,234,Loyal Customers
15477,1,2010-02-28,2010-02-28,368.4,184.2,2,One-Time Buyer,One-Time Buyer,0,649,1,1,2,112,Lost
15478,3,2010-05-13,2011-10-30,1983.48,28.74608695652174,69,Occasional Buyer (3-5 orders),Repeat Buyer,534,39,4,3,4,434,Loyal Customers
15479,1,2009-12-06,2009-12-06,147.4,16.37777777777778,9,One-Time Buyer,One-Time Buyer,0,732,1,1,1,111,Lost
15480,5,2010-02-01,2011-08-15,6279.0,29.204651162790697,215,Occasional Buyer (3-5 orders),Repeat Buyer,559,115,3,4,5,345,Champions
15481,1,2010-11-03,2010-11-03,1993.34,52.456315789473685,38,One-Time Buyer,One-Time Buyer,0,400,2,1,4,214,Lost
15482,19,2009-12-02,2011-11-24,14417.36,97.4145945945946,148,Loyal Customer (10+ orders),Repeat Buyer,721,15,5,5,5,555,Champions
15483,10,2010-01-24,2011-07-01,817.8199999999999,3.0402230483271375,269,Regular Buyer (6-10 orders),Repeat Buyer,522,160,3,5,3,353,Loyal Customers
15484,6,2009-12-05,2011-12-08,4652.1,19.383750000000003,240,Regular Buyer (6-10 orders),Repeat Buyer,732,0,5,4,5,545,Champions
15485,7,2009-12-01,2011-11-09,4810.92,35.11620437956204,137,Regular Buyer (6-10 orders),Repeat Buyer,707,29,4,4,5,445,Champions
15486,1,2010-06-30,2010-06-30,102.0,102.0,1,One-Time Buyer,One-Time Buyer,0,526,1,1,1,111,Lost
15487,1,2010-01-29,2010-01-29,231.32,16.52285714285714,14,One-Time Buyer,One-Time Buyer,0,679,1,1,1,111,Lost
15488,5,2010-05-05,2011-09-08,431.92,39.265454545454546,11,Occasional Buyer (3-5 orders),Repeat Buyer,490,92,3,4,2,342,At Risk
15489,8,2010-01-15,2011-11-17,2419.61,21.22464912280702,114,Regular Buyer (6-10 orders),Repeat Buyer,670,22,4,4,4,444,Champions
15490,1,2010-10-05,2010-10-05,210.85,8.434,25,One-Time Buyer,One-Time Buyer,0,429,1,1,1,111,Lost
15491,6,2011-04-18,2011-09-05,3100.09,20.130454545454548,154,Regular Buyer (6-10 orders),Repeat Buyer,140,94,3,4,5,345,Champions
15492,2,2011-09-26,2011-11-11,659.4599999999999,18.841714285714282,35,Two-Time Buyer,Repeat Buyer,46,27,4,2,3,423,Potential Loyalists
15493,9,2010-02-23,2011-11-07,4121.68,6.734771241830066,612,Regular Buyer (6-10 orders),Repeat Buyer,622,32,4,5,5,455,Champions
15494,5,2009-12-10,2011-11-18,3702.6,10.061413043478261,368,Occasional Buyer (3-5 orders),Repeat Buyer,707,20,4,4,5,445,Champions
15495,1,2010-11-25,2010-11-25,246.5,12.325,20,One-Time Buyer,One-Time Buyer,0,378,2,1,1,211,Lost
15496,1,2010-03-18,2010-03-18,146.14000000000001,6.6427272727272735,22,One-Time Buyer,One-Time Buyer,0,630,1,1,1,111,Lost
15497,9,2009-12-18,2011-11-22,8657.39,71.54867768595041,121,Regular Buyer (6-10 orders),Repeat Buyer,703,17,5,5,5,555,Champions
15498,44,2009-12-16,2011-12-07,24972.86,26.538639744952178,941,Loyal Customer (10+ orders),Repeat Buyer,720,2,5,5,5,555,Champions
15499,1,2009-12-16,2009-12-16,158.65,3.8695121951219513,41,One-Time Buyer,One-Time Buyer,0,723,1,1,1,111,Lost
15500,4,2011-09-19,2011-12-01,1131.56,16.640588235294118,68,Occasional Buyer (3-5 orders),Repeat Buyer,73,7,5,3,3,533,Loyal Customers
15501,2,2010-10-20,2010-10-31,399.95,5.796376811594203,69,Two-Time Buyer,Repeat Buyer,10,404,2,2,2,222,Lost
15502,14,2010-06-03,2011-11-24,13003.869999999999,39.40566666666666,330,Loyal Customer (10+ orders),Repeat Buyer,539,15,5,5,5,555,Champions
15503,2,2009-12-13,2010-12-12,257.3,2.1991452991452993,117,Two-Time Buyer,Repeat Buyer,363,362,2,2,1,221,Lost
15504,4,2010-02-12,2011-09-19,402.7,6.2921875,64,Occasional Buyer (3-5 orders),Repeat Buyer,584,80,3,3,2,332,At Risk
15505,5,2011-07-07,2011-10-18,3610.96,37.22639175257732,97,Occasional Buyer (3-5 orders),Repeat Buyer,102,52,4,4,5,445,Champions
15506,6,2010-08-19,2011-11-17,2030.33,7.437106227106227,273,Regular Buyer (6-10 orders),Repeat Buyer,454,22,4,4,4,444,Champions
15507,1,2011-06-21,2011-06-21,475.86,10.574666666666667,45,One-Time Buyer,One-Time Buyer,0,171,3,1,2,312,At Risk
15508,6,2011-04-18,2011-06-03,1000.27,10.8725,92,Regular Buyer (6-10 orders),Repeat Buyer,46,188,2,4,3,243,Loyal Customers
15509,1,2010-11-24,2010-11-24,152.41,5.861923076923077,26,One-Time Buyer,One-Time Buyer,0,379,2,1,1,211,Lost
15510,1,2011-01-13,2011-01-13,250.0,250.0,1,One-Time Buyer,One-Time Buyer,0,330,2,1,1,211,Lost
15511,5,2011-09-15,2011-11-28,900.53,5.699556962025317,158,Occasional Buyer (3-5 orders),Repeat Buyer,73,11,5,4,3,543,Loyal Customers
15512,4,2010-02-01,2011-07-07,331.58,10.361875,32,Occasional Buyer (3-5 orders),Repeat Buyer,520,155,3,3,2,332,At Risk
15513,35,2010-01-13,2011-11-06,26437.05,48.330987202925044,547,Loyal Customer (10+ orders),Repeat Buyer,661,32,4,5,5,455,Champions
15514,18,2009-12-04,2011-11-27,6392.06,20.16422712933754,317,Loyal Customer (10+ orders),Repeat Buyer,722,11,5,5,5,555,Champions
15515,1,2010-11-17,2010-11-17,171.81,24.544285714285714,7,One-Time Buyer,One-Time Buyer,0,386,2,1,1,211,Lost
15516,3,2011-10-24,2011-10-26,62.43,4.162,15,Occasional Buyer (3-5 orders),Repeat Buyer,1,44,4,3,1,431,Potential Loyalists
15517,1,2011-04-20,2011-04-20,267.03,9.889999999999999,27,One-Time Buyer,One-Time Buyer,0,232,2,1,1,211,Lost
15518,15,2009-12-20,2011-10-06,4189.99,9.352656249999999,448,Loyal Customer (10+ orders),Repeat Buyer,655,63,3,5,5,355,Champions
15519,2,2010-09-19,2010-11-21,344.61,9.313783783783784,37,Two-Time Buyer,Repeat Buyer,63,382,2,2,2,222,Lost
15520,1,2011-12-08,2011-12-08,343.5,19.083333333333332,18,One-Time Buyer,One-Time Buyer,0,1,5,1,2,512,Potential Loyalists
15521,16,2010-01-05,2011-10-30,7098.24,17.61349875930521,403,Loyal Customer (10+ orders),Repeat Buyer,663,39,4,5,5,455,Champions
15522,2,2011-09-13,2011-11-07,397.99,7.106964285714286,56,Two-Time Buyer,Repeat Buyer,54,32,4,2,2,422,Potential Loyalists
15523,16,2009-12-02,2011-09-16,17259.19,81.41127358490566,212,Loyal Customer (10+ orders),Repeat Buyer,653,83,3,5,5,355,Champions
15524,2,2010-04-12,2011-11-15,591.4,65.71111111111111,9,Two-Time Buyer,Repeat Buyer,582,24,4,2,2,422,Potential Loyalists
15525,4,2010-11-22,2011-12-07,890.22,4.945666666666667,180,Occasional Buyer (3-5 orders),Repeat Buyer,380,1,5,3,3,533,Loyal Customers
15526,2,2011-11-06,2011-11-06,148.44,37.11,4,Two-Time Buyer,Repeat Buyer,0,32,4,2,1,421,Potential Loyalists
15527,23,2009-12-15,2011-11-21,5554.89,16.884164133738604,329,Loyal Customer (10+ orders),Repeat Buyer,705,18,5,5,5,555,Champions
15528,1,2011-03-30,2011-03-30,229.33,8.820384615384615,26,One-Time Buyer,One-Time Buyer,0,253,2,1,1,211,Lost
15529,12,2010-11-10,2011-11-17,4783.66,6.093834394904459,785,Loyal Customer (10+ orders),Repeat Buyer,371,22,4,5,5,455,Champions
15530,5,2010-07-15,2011-11-18,1808.68,12.737183098591549,142,Occasional Buyer (3-5 orders),Repeat Buyer,491,21,4,4,4,444,Champions
15531,2,2011-11-09,2011-12-01,1972.39,9.00634703196347,219,Two-Time Buyer,Repeat Buyer,22,7,5,2,4,524,Potential Loyalists
15532,10,2010-06-08,2011-11-14,3738.85,6.059724473257698,617,Regular Buyer (6-10 orders),Repeat Buyer,523,24,4,5,5,455,Champions
15533,3,2011-09-11,2011-11-20,807.57,9.729759036144578,83,Occasional Buyer (3-5 orders),Repeat Buyer,69,18,5,3,3,533,Loyal Customers
15534,1,2009-12-14,2009-12-14,162.25,20.28125,8,One-Time Buyer,One-Time Buyer,0,725,1,1,1,111,Lost
15535,6,2010-09-16,2011-06-19,1044.3700000000001,8.033615384615386,130,Regular Buyer (6-10 orders),Repeat Buyer,275,172,3,4,3,343,Loyal Customers
15536,1,2010-10-26,2010-10-26,259.09,16.193125,16,One-Time Buyer,One-Time Buyer,0,408,2,1,1,211,Lost
15537,1,2011-06-29,2011-06-29,110.92,4.621666666666667,24,One-Time Buyer,One-Time Buyer,0,162,3,1,1,311,At Risk
15538,6,2010-02-14,2010-06-20,3358.3999999999996,239.88571428571427,14,Regular Buyer (6-10 orders),Repeat Buyer,125,537,1,4,5,145,Champions
15539,1,2011-12-02,2011-12-02,538.46,13.133170731707319,41,One-Time Buyer,One-Time Buyer,0,6,5,1,2,512,Potential Loyalists
15540,2,2010-11-29,2011-11-28,460.68,14.860645161290323,31,Two-Time Buyer,Repeat Buyer,364,10,5,2,2,522,Potential Loyalists
15541,1,2011-08-17,2011-08-17,85.13000000000001,2.9355172413793107,29,One-Time Buyer,One-Time Buyer,0,113,3,1,1,311,At Risk
15542,3,2009-12-02,2010-07-15,855.71,3.7863274336283186,226,Occasional Buyer (3-5 orders),Repeat Buyer,225,511,1,3,3,133,Loyal Customers
15543,2,2010-09-06,2011-02-24,242.26,4.326071428571429,56,Two-Time Buyer,Repeat Buyer,171,287,2,2,1,221,Lost
15544,20,2010-01-28,2011-11-30,7807.89,14.704124293785311,531,Loyal Customer (10+ orders),Repeat Buyer,671,8,5,5,5,555,Champions
15545,2,2010-12-03,2011-10-16,288.96999999999997,3.612125,80,Two-Time Buyer,Repeat Buyer,316,53,4,2,2,422,Potential Loyalists
15546,2,2010-04-12,2010-04-12,1079.1000000000001,89.92500000000001,12,Two-Time Buyer,Repeat Buyer,0,606,1,2,3,123,Lost
15547,26,2009-12-06,2011-12-02,10057.05,7.550337837837837,1332,Loyal Customer (10+ orders),Repeat Buyer,725,6,5,5,5,555,Champions
15548,1,2010-04-23,2010-04-23,158.09,6.8734782608695655,23,One-Time Buyer,One-Time Buyer,0,595,1,1,1,111,Lost
15549,8,2010-01-11,2011-09-23,2334.16,14.497888198757764,161,Regular Buyer (6-10 orders),Repeat Buyer,620,76,3,4,4,344,Champions
15550,12,2009-12-03,2011-12-05,2211.05,9.40872340425532,235,Loyal Customer (10+ orders),Repeat Buyer,732,3,5,5,4,554,Champions
15551,7,2010-06-07,2011-11-03,1679.81,11.746923076923077,143,Regular Buyer (6-10 orders),Repeat Buyer,513,36,4,4,4,444,Champions
15552,2,2010-03-26,2011-05-06,252.52,8.417333333333334,30,Two-Time Buyer,Repeat Buyer,405,216,2,2,1,221,Lost
15553,1,2011-10-10,2011-10-10,428.93,7.798727272727273,55,One-Time Buyer,One-Time Buyer,0,59,3,1,2,312,At Risk
15554,1,2011-03-07,2011-03-07,217.2,15.514285714285714,14,One-Time Buyer,One-Time Buyer,0,277,2,1,1,211,Lost
15555,36,2009-12-06,2011-11-27,11243.91,7.067196731615336,1591,Loyal Customer (10+ orders),Repeat Buyer,721,11,5,5,5,555,Champions
15556,1,2011-11-15,2011-11-15,279.77,9.024838709677418,31,One-Time Buyer,One-Time Buyer,0,23,4,1,1,411,Potential Loyalists
15557,1,2011-11-11,2011-11-11,468.91,24.679473684210528,19,One-Time Buyer,One-Time Buyer,0,28,4,1,2,412,Potential Loyalists
15558,1,2010-03-10,2010-03-10,202.68,8.812173913043479,23,One-Time Buyer,One-Time Buyer,0,638,1,1,1,111,Lost
15559,1,2010-05-20,2010-05-20,1109.4,17.893548387096775,62,One-Time Buyer,One-Time Buyer,0,567,1,1,3,113,Lost
15560,2,2010-11-07,2010-11-07,153.52,15.352,10,Two-Time Buyer,Repeat Buyer,0,397,2,2,1,221,Lost
15561,8,2010-02-14,2011-11-28,1934.3899999999999,21.025978260869564,92,Regular Buyer (6-10 orders),Repeat Buyer,651,11,5,4,4,544,Champions
15562,3,2009-12-13,2010-12-23,671.4300000000001,20.346363636363638,33,Occasional Buyer (3-5 orders),Repeat Buyer,374,351,2,3,3,233,Loyal Customers
15563,7,2010-01-28,2011-11-17,2859.46,11.126303501945525,257,Regular Buyer (6-10 orders),Repeat Buyer,658,21,4,4,4,444,Champions
15564,2,2010-02-01,2010-09-02,70.74000000000001,17.685000000000002,4,Two-Time Buyer,Repeat Buyer,212,462,1,2,1,121,Lost
15565,2,2011-09-30,2011-10-20,173.16,21.645,8,Two-Time Buyer,Repeat Buyer,20,49,4,2,1,421,Potential Loyalists
15566,2,2009-12-15,2010-11-12,227.87,18.989166666666666,12,Two-Time Buyer,Repeat Buyer,331,392,2,2,1,221,Lost
15567,1,2011-11-21,2011-11-21,186.01,26.572857142857142,7,One-Time Buyer,One-Time Buyer,0,18,5,1,1,511,Potential Loyalists
15568,3,2011-09-27,2011-12-07,758.29,14.307358490566036,53,Occasional Buyer (3-5 orders),Repeat Buyer,70,2,5,3,3,533,Loyal Customers
15569,10,2010-02-28,2011-08-28,3583.45,25.596071428571427,140,Regular Buyer (6-10 orders),Repeat Buyer,545,103,3,5,5,355,Champions
15570,25,2010-03-28,2011-12-02,8736.49,11.967794520547946,730,Loyal Customer (10+ orders),Repeat Buyer,614,6,5,5,5,555,Champions
15571,14,2009-12-06,2011-11-28,3892.35,6.4872499999999995,600,Loyal Customer (10+ orders),Repeat Buyer,721,11,5,5,5,555,Champions
15572,10,2010-04-14,2011-12-05,3965.2,11.560349854227404,343,Regular Buyer (6-10 orders),Repeat Buyer,599,4,5,5,5,555,Champions
15573,5,2009-12-10,2011-11-08,1188.42,5.632322274881517,211,Occasional Buyer (3-5 orders),Repeat Buyer,697,31,4,4,3,443,Loyal Customers
15574,6,2010-09-01,2011-06-15,1101.44,4.788869565217391,230,Regular Buyer (6-10 orders),Repeat Buyer,286,177,3,4,3,343,Loyal Customers
15575,1,2010-03-30,2010-03-30,30.1,10.033333333333333,3,One-Time Buyer,One-Time Buyer,0,619,1,1,1,111,Lost
15576,1,2011-11-02,2011-11-02,921.37,21.427209302325583,43,One-Time Buyer,One-Time Buyer,0,37,4,1,3,413,Potential Loyalists
15577,5,2009-12-13,2011-07-11,396.03000000000003,6.7123728813559325,59,Occasional Buyer (3-5 orders),Repeat Buyer,575,150,3,4,2,342,At Risk
15578,1,2011-06-30,2011-06-30,127.1,9.776923076923076,13,One-Time Buyer,One-Time Buyer,0,161,3,1,1,311,At Risk
15579,5,2010-10-03,2011-10-02,1250.63,7.767888198757765,161,Occasional Buyer (3-5 orders),Repeat Buyer,363,68,3,4,4,344,Champions
15580,8,2010-02-07,2010-11-28,1375.39,6.112844444444445,225,Regular Buyer (6-10 orders),Repeat Buyer,293,376,2,4,4,244,Champions
15581,38,2009-12-02,2011-08-11,7480.4,10.93625730994152,684,Loyal Customer (10+ orders),Repeat Buyer,616,120,3,5,5,355,Champions
15582,3,2011-05-03,2011-11-15,682.9100000000001,15.52068181818182,44,Occasional Buyer (3-5 orders),Repeat Buyer,195,24,4,3,3,433,Loyal Customers
15583,1,2010-11-28,2010-11-28,95.96,2.4605128205128204,39,One-Time Buyer,One-Time Buyer,0,375,2,1,1,211,Lost
15584,6,2010-02-07,2011-11-16,1268.2,5.764545454545455,220,Regular Buyer (6-10 orders),Repeat Buyer,646,23,4,4,4,444,Champions
15585,1,2011-06-16,2011-06-16,455.3,14.687096774193549,31,One-Time Buyer,One-Time Buyer,0,176,3,1,2,312,At Risk
15586,3,2010-01-08,2010-04-26,1139.1,29.97631578947368,38,Occasional Buyer (3-5 orders),Repeat Buyer,108,592,1,3,3,133,Loyal Customers
15587,7,2010-08-05,2011-10-20,1522.0800000000002,108.72000000000001,14,Regular Buyer (6-10 orders),Repeat Buyer,441,49,4,4,4,444,Champions
15588,1,2010-01-31,2010-01-31,579.6,144.9,4,One-Time Buyer,One-Time Buyer,0,677,1,1,2,112,Lost
15589,3,2011-02-02,2011-03-29,478.53000000000003,16.501034482758623,29,Occasional Buyer (3-5 orders),Repeat Buyer,54,255,2,3,2,232,Lost
15590,5,2010-04-12,2010-11-22,1496.6,17.20229885057471,87,Occasional Buyer (3-5 orders),Repeat Buyer,224,381,2,4,4,244,Champions
15591,3,2010-02-04,2010-05-06,217.9,31.12857142857143,7,Occasional Buyer (3-5 orders),Repeat Buyer,91,582,1,3,1,131,Lost
15592,1,2011-10-24,2011-10-24,388.58,16.190833333333334,24,One-Time Buyer,One-Time Buyer,0,46,4,1,2,412,Potential Loyalists
15593,1,2011-09-30,2011-09-30,199.8,39.96,5,One-Time Buyer,One-Time Buyer,0,70,3,1,1,311,At Risk
15594,5,2011-04-19,2011-11-24,1771.78,17.201747572815535,103,Occasional Buyer (3-5 orders),Repeat Buyer,218,15,5,4,4,544,Champions
15595,1,2010-08-09,2010-08-09,357.6,89.4,4,One-Time Buyer,One-Time Buyer,0,487,1,1,2,112,Lost
15596,9,2010-07-28,2011-08-31,2727.72,17.598193548387094,155,Regular Buyer (6-10 orders),Repeat Buyer,398,100,3,5,4,354,Champions
15597,2,2010-05-13,2011-11-04,563.37,15.226216216216216,37,Two-Time Buyer,Repeat Buyer,540,34,4,2,2,422,Potential Loyalists
15598,2,2010-10-08,2011-10-17,548.02,15.222777777777777,36,Two-Time Buyer,Repeat Buyer,374,52,4,2,2,422,Potential Loyalists
15599,3,2010-09-20,2011-11-13,1250.06,15.060963855421686,83,Occasional Buyer (3-5 orders),Repeat Buyer,419,26,4,3,4,434,Loyal Customers
15600,4,2010-04-25,2010-10-07,1199.31,16.89169014084507,71,Occasional Buyer (3-5 orders),Repeat Buyer,165,427,1,3,3,133,Loyal Customers
15601,30,2009-12-01,2011-11-28,14191.74,17.222985436893204,824,Loyal Customer (10+ orders),Repeat Buyer,727,10,5,5,5,555,Champions
15602,16,2009-12-02,2011-12-01,3137.96,25.10368,125,Loyal Customer (10+ orders),Repeat Buyer,729,7,5,5,5,555,Champions
15603,2,2010-03-01,2011-09-22,88.48,22.12,4,Two-Time Buyer,Repeat Buyer,569,78,3,2,1,321,At Risk
15604,1,2011-10-18,2011-10-18,216.39,12.728823529411764,17,One-Time Buyer,One-Time Buyer,0,51,4,1,1,411,Potential Loyalists
15605,9,2010-01-14,2011-11-03,1741.95,17.595454545454547,99,Regular Buyer (6-10 orders),Repeat Buyer,658,35,4,5,4,454,Champions
15606,17,2010-03-02,2011-10-09,5230.99,36.07579310344828,145,Loyal Customer (10+ orders),Repeat Buyer,586,60,3,5,5,355,Champions
15607,9,2010-01-08,2011-01-07,1708.97,15.67862385321101,109,Regular Buyer (6-10 orders),Repeat Buyer,364,336,2,5,4,254,Champions
15608,5,2010-10-20,2011-11-11,1785.98,17.009333333333334,105,Occasional Buyer (3-5 orders),Repeat Buyer,387,27,4,4,4,444,Champions
15609,1,2011-06-08,2011-06-08,298.48,18.655,16,One-Time Buyer,One-Time Buyer,0,183,3,1,2,312,At Risk
15610,1,2011-10-19,2011-10-19,112.46000000000001,18.743333333333336,6,One-Time Buyer,One-Time Buyer,0,51,4,1,1,411,Potential Loyalists
15611,26,2010-01-25,2011-11-30,2997.28,31.88595744680851,94,Loyal Customer (10+ orders),Repeat Buyer,673,9,5,5,5,555,Champions
15612,2,2011-10-09,2011-11-03,195.15,32.525,6,Two-Time Buyer,Repeat Buyer,25,35,4,2,1,421,Potential Loyalists
15613,1,2010-04-08,2010-04-08,433.71999999999997,16.063703703703702,27,One-Time Buyer,One-Time Buyer,0,609,1,1,2,112,Lost
15614,4,2010-03-23,2010-09-28,3147.36,38.8562962962963,81,Occasional Buyer (3-5 orders),Repeat Buyer,188,437,1,3,5,135,Loyal Customers
15615,47,2009-12-02,2011-11-29,21373.97,23.72249722530522,901,Loyal Customer (10+ orders),Repeat Buyer,726,9,5,5,5,555,Champions
15616,1,2010-09-27,2010-09-27,317.11,24.393076923076926,13,One-Time Buyer,One-Time Buyer,0,437,1,1,2,112,Lost
15617,3,2010-07-20,2010-11-08,828.5500000000001,19.727380952380955,42,Occasional Buyer (3-5 orders),Repeat Buyer,111,395,2,3,3,233,Loyal Customers
15618,4,2011-07-26,2011-11-07,776.851,17.263355555555556,45,Occasional Buyer (3-5 orders),Repeat Buyer,103,32,4,3,3,433,Loyal Customers
15619,1,2011-11-29,2011-11-29,336.40000000000003,112.13333333333334,3,One-Time Buyer,One-Time Buyer,0,10,5,1,2,512,Potential Loyalists
15620,4,2010-10-26,2011-10-14,1942.36,15.05705426356589,129,Occasional Buyer (3-5 orders),Repeat Buyer,353,56,4,3,4,434,Loyal Customers
15621,4,2011-11-18,2011-12-05,1293.03,80.814375,16,Occasional Buyer (3-5 orders),Repeat Buyer,17,3,5,3,4,534,Loyal Customers
15622,17,2010-03-04,2011-10-27,7852.61,18.433356807511736,426,Loyal Customer (10+ orders),Repeat Buyer,602,42,4,5,5,455,Champions
15623,8,2009-12-10,2011-07-21,2437.05,22.56527777777778,108,Regular Buyer (6-10 orders),Repeat Buyer,588,140,3,4,4,344,Champions
15624,4,2011-03-28,2011-08-15,588.13,17.297941176470587,34,Occasional Buyer (3-5 orders),Repeat Buyer,139,116,3,3,2,332,At Risk
15625,9,2010-06-15,2011-08-28,3236.4,18.926315789473684,171,Regular Buyer (6-10 orders),Repeat Buyer,438,103,3,5,5,355,Champions
15626,3,2010-10-14,2011-09-26,1067.52,13.344,80,Occasional Buyer (3-5 orders),Repeat Buyer,346,74,3,3,3,333,Loyal Customers
15627,2,2010-07-05,2010-09-08,566.9,23.620833333333334,24,Two-Time Buyer,Repeat Buyer,65,456,1,2,2,122,Lost
15628,17,2009-12-13,2011-12-05,5333.08,17.83638795986622,299,Loyal Customer (10+ orders),Repeat Buyer,721,4,5,5,5,555,Champions
15629,4,2010-06-25,2010-09-15,2240.9,29.102597402597404,77,Occasional Buyer (3-5 orders),Repeat Buyer,82,449,1,3,4,134,Loyal Customers
15630,3,2010-03-05,2011-10-25,1481.4,18.517500000000002,80,Occasional Buyer (3-5 orders),Repeat Buyer,599,44,4,3,4,434,Loyal Customers
15631,1,2010-03-07,2010-03-07,596.67,15.299230769230768,39,One-Time Buyer,One-Time Buyer,0,641,1,1,2,112,Lost
15632,8,2011-03-10,2011-11-24,3285.31,19.67251497005988,167,Regular Buyer (6-10 orders),Repeat Buyer,259,15,5,4,5,545,Champions
15633,13,2009-12-08,2010-07-18,4335.96,24.636136363636364,176,Loyal Customer (10+ orders),Repeat Buyer,221,508,1,5,5,155,Champions
15634,2,2010-11-21,2011-11-22,554.65,16.313235294117646,34,Two-Time Buyer,Repeat Buyer,366,16,5,2,2,522,Potential Loyalists
15635,1,2010-11-09,2010-11-09,100.35,50.175,2,One-Time Buyer,One-Time Buyer,0,395,2,1,1,211,Lost
15636,4,2010-05-19,2011-09-11,1444.58,25.343508771929823,57,Occasional Buyer (3-5 orders),Repeat Buyer,479,89,3,3,4,334,Loyal Customers
15637,5,2009-12-15,2011-10-18,797.59,19.45341463414634,41,Occasional Buyer (3-5 orders),Repeat Buyer,671,52,4,4,3,443,Loyal Customers
15638,6,2010-04-08,2010-11-26,2265.2,90.60799999999999,25,Regular Buyer (6-10 orders),Repeat Buyer,231,378,2,4,4,244,Champions
15639,3,2010-04-13,2011-07-28,1065.08,15.435942028985506,69,Occasional Buyer (3-5 orders),Repeat Buyer,471,133,3,3,3,333,Loyal Customers
15640,29,2009-12-14,2011-12-05,23494.31,31.409505347593583,748,Loyal Customer (10+ orders),Repeat Buyer,720,3,5,5,5,555,Champions
